,source,target,weight,source_word,target_word,source_community,target_community
13347,410,272,2,enough,know,5,7
13348,410,299,2,enough,’re,5,1
13349,308,605,2,base,growth,5,5
13350,308,284,2,base,imagine,5,6
13351,308,253,2,base,live,5,0
13352,308,445,2,base,planet,5,3
13353,308,569,2,base,resource,5,4
13354,605,284,2,growth,imagine,5,6
13355,605,253,2,growth,live,5,0
13356,605,445,2,growth,planet,5,3
13357,605,569,2,growth,resource,5,4
13358,284,253,2,imagine,live,6,0
13359,284,445,2,imagine,planet,6,3
13360,284,569,2,imagine,resource,6,4
13361,253,445,2,live,planet,0,3
13362,253,569,2,live,resource,0,4
13363,445,569,2,planet,resource,3,4
13364,63,222,2,play,ppl,6,9
13365,63,195,2,play,rich,6,10
13366,63,538,2,play,😫,6,4
13367,63,233,2,play,🙏,6,9
13368,222,195,2,ppl,rich,9,10
13369,222,538,2,ppl,😫,9,4
13370,222,233,2,ppl,🙏,9,9
13371,195,538,2,rich,😫,10,4
13372,195,233,2,rich,🙏,10,9
13373,538,233,2,😫,🙏,4,9
13374,96,116,1,even,snow,4,0
13375,96,246,1,even,😔,4,0
13376,116,262,1,snow,still,0,8
13377,116,246,1,snow,😔,0,0
13378,262,246,1,still,😔,8,0
13379,17,114,1,bro,degree,2,0
13380,17,239,1,bro,literally,2,8
13381,17,577,1,bro,wake,2,7
13382,17,416,1,bro,weather,2,4
13383,17,530,1,bro,yesterday,2,0
13384,114,239,1,degree,literally,0,8
13385,114,577,1,degree,wake,0,7
13386,114,530,1,degree,yesterday,0,0
13387,239,12,1,literally,think,8,11
13388,239,577,1,literally,wake,8,7
13389,239,416,1,literally,weather,8,4
13390,239,530,1,literally,yesterday,8,0
13391,12,577,1,think,wake,11,7
13392,12,530,1,think,yesterday,11,0
13393,577,416,1,wake,weather,7,4
13394,577,530,1,wake,yesterday,7,0
13395,416,530,1,weather,yesterday,4,0
13396,532,303,2,co2,control,2,10
13397,532,98,1,co2,ever,2,4
13398,532,329,1,co2,grow,2,5
13399,532,8,1,co2,people,2,11
13400,532,111,1,co2,take,2,5
13401,532,60,1,co2,time,2,8
13402,532,577,1,co2,wake,2,7
13403,303,303,1,control,control,10,10
13404,303,98,2,control,ever,10,4
13405,303,329,2,control,grow,10,5
13406,303,8,3,control,people,10,11
13407,303,111,2,control,take,10,5
13408,303,60,2,control,time,10,8
13409,303,577,2,control,wake,10,7
13410,98,329,1,ever,grow,4,5
13411,98,8,2,ever,people,4,11
13412,98,111,1,ever,take,4,5
13413,98,60,2,ever,time,4,8
13414,98,577,1,ever,wake,4,7
13415,329,111,1,grow,take,5,5
13416,329,577,1,grow,wake,5,7
13417,8,111,4,people,take,11,5
13418,111,60,2,take,time,5,8
13419,111,577,1,take,wake,5,7
13420,244,437,1,thank,✨,1,9
13421,257,470,1,always,ready,6,0
13422,203,306,1,clean,s,2,2
13423,203,416,1,clean,weather,2,4
13424,306,416,1,s,weather,2,4
13425,3,31,1,car,money,2,9
13426,3,55,5,car,year,2,3
13427,31,313,1,money,road,9,2
13428,31,457,2,money,waste,9,5
13429,313,457,1,road,waste,2,5
13430,313,55,4,road,year,2,3
13431,457,55,1,waste,year,5,3
13432,30,419,2,get,ocean,1,1
13433,419,102,2,ocean,try,1,6
13434,102,102,2,try,try,6,6
13435,184,31,1,absolutely,money,4,9
13436,184,457,1,absolutely,waste,4,5
13437,184,100,1,absolutely,😭,4,9
13438,457,100,1,waste,😭,5,9
13439,145,343,1,ask,everyday,3,2
13440,145,518,1,ask,same,3,0
13441,343,518,1,everyday,same,2,0
13442,14,76,1,care,come,2,0
13443,14,75,1,care,day,2,4
13444,14,166,2,care,sad,2,0
13445,76,8,2,come,people,0,11
13446,76,166,1,come,sad,0,0
13447,76,175,1,come,thing,0,4
13448,75,166,1,day,sad,4,0
13449,8,166,2,people,sad,11,0
13450,166,175,1,sad,thing,0,4
13451,429,187,1,action,give,5,3
13452,429,128,1,action,need,5,9
13453,429,458,1,action,video,5,1
13454,187,128,3,give,need,3,9
13455,187,111,1,give,take,3,5
13456,187,458,2,give,video,3,1
13457,128,458,1,need,video,9,1
13458,111,458,1,take,video,5,1
13459,380,73,1,industry,most,4,2
13460,380,138,1,industry,pollute,4,10
13461,380,32,1,industry,put,4,2
13462,380,408,1,industry,system,4,2
13463,73,138,3,most,pollute,2,10
13464,73,32,1,most,put,2,2
13465,73,408,1,most,system,2,2
13466,138,32,1,pollute,put,10,2
13467,138,408,1,pollute,system,10,2
13468,32,408,1,put,system,2,2
13469,464,473,1,carbon,create,2,5
13470,464,410,1,carbon,enough,2,5
13471,464,234,1,carbon,law,2,2
13472,464,11,1,carbon,much,2,5
13473,464,29,1,carbon,work,2,8
13474,473,410,1,create,enough,5,5
13475,473,234,1,create,law,5,2
13476,410,234,1,enough,law,5,2
13477,410,11,1,enough,much,5,5
13478,410,29,1,enough,work,5,8
13479,234,11,1,law,much,2,5
13480,234,29,1,law,work,2,8
13481,379,130,1,oil,stop,2,3
13482,464,76,1,carbon,come,2,0
13483,464,422,3,carbon,fly,2,6
13484,464,339,1,carbon,remind,2,7
13485,76,422,2,come,fly,0,6
13486,76,335,1,come,now,0,6
13487,76,339,1,come,remind,0,7
13488,422,422,1,fly,fly,6,6
13489,422,335,2,fly,now,6,6
13490,422,339,2,fly,remind,6,7
13491,335,339,1,now,remind,6,7
13492,20,100,3,end,😭,4,9
13493,217,161,1,first,last,4,0
13494,98,292,2,ever,hard,4,4
13495,98,306,1,ever,s,4,2
13496,98,29,2,ever,work,4,8
13497,292,306,1,hard,s,4,2
13498,306,29,1,s,work,2,8
13499,75,272,1,day,know,4,7
13500,75,291,1,day,laugh,4,3
13501,272,291,1,know,laugh,7,3
13502,291,28,1,laugh,make,3,1
13503,291,29,2,laugh,work,3,8
13504,78,73,1,life,most,4,2
13505,73,173,1,most,whole,2,4
13506,173,29,1,whole,work,4,8
13507,3,422,1,car,fly,2,6
13508,3,442,1,car,jet,2,6
13509,3,518,1,car,same,2,0
13510,422,442,1,fly,jet,6,6
13511,422,167,1,fly,pollution,6,2
13512,422,94,1,fly,run,6,8
13513,422,518,1,fly,same,6,0
13514,422,55,1,fly,year,6,3
13515,442,167,1,jet,pollution,6,2
13516,442,94,1,jet,run,6,8
13517,442,518,1,jet,same,6,0
13518,442,55,1,jet,year,6,3
13519,167,94,1,pollution,run,2,8
13520,167,518,1,pollution,same,2,0
13521,167,55,1,pollution,year,2,3
13522,94,518,1,run,same,8,0
13523,188,278,2,child,😁,5,6
13524,508,145,1,California,ask,0,3
13525,508,269,1,California,big,0,0
13526,508,92,1,California,happen,0,3
13527,508,466,1,California,lifetime,0,11
13528,508,46,3,California,one,0,4
13529,145,269,1,ask,big,3,0
13530,145,466,1,ask,lifetime,3,11
13531,145,46,1,ask,one,3,4
13532,269,466,1,big,lifetime,0,11
13533,92,466,1,happen,lifetime,3,11
13534,92,46,1,happen,one,3,4
13535,466,46,1,lifetime,one,11,4
13536,76,233,1,come,🙏,0,9
13537,17,73,2,bro,most,2,2
13538,495,98,1,able,ever,1,4
13539,495,217,1,able,first,1,4
13540,495,292,1,able,hard,1,4
13541,495,86,1,able,probably,1,1
13542,98,67,1,ever,experience,4,4
13543,98,217,3,ever,first,4,4
13544,98,86,1,ever,probably,4,1
13545,67,217,1,experience,first,4,4
13546,67,292,1,experience,hard,4,4
13547,67,86,1,experience,probably,4,1
13548,67,60,1,experience,time,4,8
13549,217,86,1,first,probably,4,1
13550,292,60,1,hard,time,4,8
13551,490,410,1,CO2,enough,3,5
13552,490,238,1,CO2,produce,3,2
13553,490,262,1,CO2,still,3,8
13554,490,160,1,CO2,week,3,0
13555,490,117,3,CO2,💀,3,2
13556,410,238,1,enough,produce,5,2
13557,410,262,1,enough,still,5,8
13558,410,111,1,enough,take,5,5
13559,410,160,1,enough,week,5,0
13560,410,117,3,enough,💀,5,2
13561,238,111,1,produce,take,2,5
13562,238,160,1,produce,week,2,0
13563,238,117,3,produce,💀,2,2
13564,262,117,3,still,💀,8,2
13565,111,117,3,take,💀,5,2
13566,160,117,3,week,💀,0,2
13567,93,211,1,full,though,8,6
13568,211,60,1,though,time,6,8
13569,263,306,1,new,s,2,2
13570,263,553,1,new,second,2,0
13571,263,100,1,new,😭,2,9
13572,306,553,1,s,second,2,0
13573,306,100,1,s,😭,2,9
13574,553,100,1,second,😭,0,9
13575,26,251,1,air,power,7,2
13576,127,464,1,call,carbon,3,2
13577,127,383,1,call,natural,3,5
13578,127,352,1,call,tree,3,5
13579,464,383,1,carbon,natural,2,5
13580,30,393,1,get,u,1,0
13581,200,393,1,high,u,3,0
13582,200,252,1,high,very,3,8
13583,200,364,1,high,😅,3,0
13584,393,252,1,u,very,0,8
13585,393,364,1,u,😅,0,0
13586,252,364,1,very,😅,8,0
13587,292,430,4,hard,😩,4,4
13588,292,538,2,hard,😫,4,4
13589,29,430,4,work,😩,8,4
13590,29,538,2,work,😫,8,4
13591,430,538,8,😩,😫,4,4
13592,538,538,7,😫,😫,4,4
13593,77,53,1,stay,well,7,1
13594,292,78,1,hard,life,4,4
13595,335,417,1,now,plant,6,4
13596,335,32,2,now,put,6,2
13597,417,32,1,plant,put,4,2
13598,423,344,1,all,find,6,9
13599,423,380,1,all,industry,6,4
13600,423,263,1,all,new,6,2
13601,423,61,1,all,way,6,1
13602,344,380,1,find,industry,9,4
13603,344,263,1,find,new,9,2
13604,380,263,1,industry,new,4,2
13605,380,61,1,industry,way,4,1
13606,263,61,1,new,way,2,1
13607,348,5,1,book,climate,3,3
13608,348,122,1,book,let,3,5
13609,5,122,1,climate,let,3,5
13610,5,151,1,climate,read,3,4
13611,122,151,1,let,read,5,4
13612,502,137,1,favorite,man,9,7
13613,502,58,2,favorite,red,9,1
13614,502,34,1,favorite,space,9,5
13615,502,264,1,favorite,win,9,2
13616,137,58,1,man,red,7,1
13617,137,34,1,man,space,7,5
13618,137,264,2,man,win,7,2
13619,58,34,1,red,space,1,5
13620,58,264,1,red,win,1,2
13621,34,264,1,space,win,5,2
13622,151,560,1,read,remember,4,4
13623,37,101,2,bad,idea,1,6
13624,37,104,2,bad,more,1,5
13625,37,8,2,bad,people,1,11
13626,37,61,1,bad,way,1,1
13627,101,104,1,idea,more,6,5
13628,101,61,1,idea,way,6,1
13629,262,550,1,still,tho,8,4
13630,120,210,1,good,post,8,9
13631,11,262,1,much,still,5,8
13632,257,201,2,always,great,6,8
13633,257,272,1,always,know,6,7
13634,257,331,1,always,president,6,1
13635,201,201,1,great,great,8,8
13636,201,272,2,great,know,8,7
13637,201,331,2,great,president,8,1
13638,272,331,1,know,president,7,1
13639,184,115,1,absolutely,be,4,0
13640,184,443,1,absolutely,billionaire,4,6
13641,184,137,1,absolutely,man,4,7
13642,184,462,1,absolutely,research,4,4
13643,184,159,1,absolutely,there,4,0
13644,115,443,1,be,billionaire,0,6
13645,115,462,1,be,research,0,4
13646,443,137,1,billionaire,man,6,7
13647,443,462,1,billionaire,research,6,4
13648,443,159,1,billionaire,there,6,0
13649,137,462,1,man,research,7,4
13650,137,159,1,man,there,7,0
13651,462,159,1,research,there,4,0
13652,127,172,1,call,spend,3,4
13653,5,172,1,climate,spend,3,4
13654,172,130,1,spend,stop,4,3
13655,78,62,1,life,look,4,6
13656,78,379,1,life,oil,4,2
13657,78,222,1,life,ppl,4,9
13658,78,32,1,life,put,4,2
13659,62,379,1,look,oil,6,2
13660,62,222,1,look,ppl,6,9
13661,62,32,1,look,put,6,2
13662,379,32,1,oil,put,2,2
13663,379,102,1,oil,try,2,6
13664,222,32,1,ppl,put,9,2
13665,222,102,1,ppl,try,9,6
13666,32,102,1,put,try,2,6
13667,145,581,1,ask,god,3,0
13668,145,116,1,ask,snow,3,0
13669,581,116,1,god,snow,0,0
13670,598,255,1,Texas,cold,0,0
13671,598,345,3,Texas,🏻,0,9
13672,255,345,3,cold,🏻,0,9
13673,198,470,4,love,ready,7,0
13674,198,439,4,love,winter,7,0
13675,470,470,2,ready,ready,0,0
13676,470,439,10,ready,winter,0,0
13677,470,48,8,ready,’m,0,3
13678,418,255,2,city,cold,0,0
13679,418,266,2,city,happy,0,0
13680,418,161,2,city,last,0,0
13681,418,83,2,city,sense,0,1
13682,418,116,4,city,snow,0,0
13683,418,55,2,city,year,0,3
13684,418,48,6,city,’m,0,3
13685,255,266,2,cold,happy,0,0
13686,255,83,2,cold,sense,0,1
13687,255,55,2,cold,year,0,3
13688,255,48,4,cold,’m,0,3
13689,266,28,2,happy,make,0,1
13690,266,83,2,happy,sense,0,1
13691,266,116,4,happy,snow,0,0
13692,266,55,2,happy,year,0,3
13693,266,48,4,happy,’m,0,3
13694,161,48,4,last,’m,0,3
13695,28,48,5,make,’m,1,3
13696,83,116,4,sense,snow,1,0
13697,83,55,2,sense,year,1,3
13698,83,48,4,sense,’m,1,3
13699,116,48,9,snow,’m,0,3
13700,199,255,2,clothe,cold,7,0
13701,199,544,2,clothe,finally,7,0
13702,199,470,2,clothe,ready,7,0
13703,199,454,2,clothe,today,7,0
13704,199,439,2,clothe,winter,7,0
13705,255,544,2,cold,finally,0,0
13706,255,470,2,cold,ready,0,0
13707,255,454,2,cold,today,0,0
13708,255,196,2,cold,use,0,7
13709,544,470,2,finally,ready,0,0
13710,544,196,2,finally,use,0,7
13711,544,439,2,finally,winter,0,0
13712,470,454,2,ready,today,0,0
13713,470,196,2,ready,use,0,7
13714,454,439,2,today,winter,0,0
13715,196,439,2,use,winter,7,0
13716,282,128,2,hope,need,0,9
13717,282,553,2,hope,second,0,0
13718,282,317,2,hope,summer,0,0
13719,128,553,2,need,second,9,0
13720,128,317,2,need,summer,9,0
13721,553,317,2,second,summer,0,0
13722,139,30,1,environment,get,2,1
13723,139,161,1,environment,last,2,0
13724,139,291,1,environment,laugh,2,3
13725,139,60,1,environment,time,2,8
13726,30,291,1,get,laugh,1,3
13727,161,291,1,last,laugh,0,3
13728,291,60,1,laugh,time,3,8
13729,202,573,2,already,freeze,3,0
13730,308,552,2,base,break,5,4
13731,308,19,2,base,deep,5,4
13732,308,292,2,base,hard,5,4
13733,308,272,2,base,know,5,7
13734,308,419,2,base,ocean,5,1
13735,308,503,2,base,temp,5,4
13736,308,40,2,base,top,5,4
13737,552,19,2,break,deep,4,4
13738,552,292,2,break,hard,4,4
13739,552,272,2,break,know,4,7
13740,552,419,2,break,ocean,4,1
13741,552,503,2,break,temp,4,4
13742,552,40,2,break,top,4,4
13743,19,292,2,deep,hard,4,4
13744,19,272,2,deep,know,4,7
13745,19,419,3,deep,ocean,4,1
13746,19,503,2,deep,temp,4,4
13747,19,40,2,deep,top,4,4
13748,292,272,2,hard,know,4,7
13749,292,419,2,hard,ocean,4,1
13750,292,503,2,hard,temp,4,4
13751,292,40,2,hard,top,4,4
13752,272,419,2,know,ocean,7,1
13753,272,503,2,know,temp,7,4
13754,272,40,2,know,top,7,4
13755,419,503,2,ocean,temp,1,4
13756,419,40,2,ocean,top,1,4
13757,503,40,2,temp,top,4,4
13758,80,448,4,also,fast,11,1
13759,80,496,4,also,large,11,2
13760,80,248,4,also,mean,11,4
13761,80,610,4,also,small,11,6
13762,80,503,4,also,temp,11,4
13763,448,496,2,fast,large,1,2
13764,448,248,2,fast,mean,1,4
13765,448,610,2,fast,small,1,6
13766,448,503,2,fast,temp,1,4
13767,496,248,2,large,mean,2,4
13768,496,162,2,large,see,2,0
13769,496,610,2,large,small,2,6
13770,496,503,2,large,temp,2,4
13771,248,162,2,mean,see,4,0
13772,248,610,2,mean,small,4,6
13773,248,503,2,mean,temp,4,4
13774,162,610,2,see,small,0,6
13775,162,503,2,see,temp,0,4
13776,610,503,2,small,temp,6,4
13777,325,363,2,level,lot,1,4
13778,325,4,2,level,never,1,0
13779,325,419,3,level,ocean,1,1
13780,325,83,2,level,sense,1,1
13781,325,61,2,level,way,1,1
13782,363,4,2,lot,never,4,0
13783,363,419,2,lot,ocean,4,1
13784,363,476,2,lot,rise,4,1
13785,363,83,2,lot,sense,4,1
13786,363,61,2,lot,way,4,1
13787,28,476,2,make,rise,1,1
13788,4,419,2,never,ocean,0,1
13789,4,476,2,never,rise,0,1
13790,4,83,2,never,sense,0,1
13791,4,61,2,never,way,0,1
13792,419,476,3,ocean,rise,1,1
13793,419,83,2,ocean,sense,1,1
13794,419,12,2,ocean,think,1,11
13795,419,61,2,ocean,way,1,1
13796,476,83,2,rise,sense,1,1
13797,476,61,2,rise,way,1,1
13798,83,61,2,sense,way,1,1
13799,257,146,1,always,rain,6,0
13800,30,146,1,get,rain,1,0
13801,66,539,1,actually,convince,10,6
13802,66,63,1,actually,play,10,6
13803,66,51,1,actually,teacher,10,7
13804,539,142,1,convince,reason,6,3
13805,539,12,1,convince,think,6,11
13806,63,142,1,play,reason,6,3
13807,63,12,1,play,think,6,11
13808,142,51,1,reason,teacher,3,7
13809,142,12,1,reason,think,3,11
13810,51,12,1,teacher,think,7,11
13811,611,69,1,BC,die,1,0
13812,198,336,1,love,speak,7,1
13813,198,252,1,love,very,7,8
13814,336,252,3,speak,very,1,8
13815,252,61,1,very,way,8,1
13816,319,92,1,act,happen,8,3
13817,319,222,1,act,ppl,8,9
13818,319,262,1,act,still,8,8
13819,319,27,1,act,unfortunately,8,8
13820,319,100,1,act,😭,8,9
13821,92,27,1,happen,unfortunately,3,8
13822,222,262,1,ppl,still,9,8
13823,222,27,1,ppl,unfortunately,9,8
13824,222,100,1,ppl,😭,9,9
13825,262,27,1,still,unfortunately,8,8
13826,262,100,1,still,😭,8,9
13827,27,100,1,unfortunately,😭,8,9
13828,66,271,1,actually,back,10,0
13829,66,104,1,actually,more,10,5
13830,271,104,1,back,more,0,5
13831,271,11,1,back,much,0,5
13832,104,252,1,more,very,5,8
13833,440,255,1,UK,cold,0,0
13834,324,204,1,dry,here,0,0
13835,184,282,1,absolutely,hope,4,0
13836,184,198,7,absolutely,love,4,7
13837,184,162,1,absolutely,see,4,0
13838,184,458,1,absolutely,video,4,1
13839,184,23,1,absolutely,yet,4,1
13840,184,48,1,absolutely,’m,4,3
13841,187,282,1,give,hope,3,0
13842,187,198,1,give,love,3,7
13843,187,162,1,give,see,3,0
13844,187,23,1,give,yet,3,1
13845,282,198,1,hope,love,0,7
13846,282,458,1,hope,video,0,1
13847,282,23,1,hope,yet,0,1
13848,282,48,1,hope,’m,0,3
13849,198,23,1,love,yet,7,1
13850,162,23,1,see,yet,0,1
13851,458,23,1,video,yet,1,1
13852,23,48,1,yet,’m,1,3
13853,150,150,1,sound,sound,4,4
13854,150,280,2,sound,🥰,4,8
13855,221,60,1,keep,time,2,8
13856,221,358,1,keep,watch,2,8
13857,51,55,1,teacher,year,7,3
13858,328,189,1,account,hold,5,9
13859,328,4,1,account,never,5,0
13860,328,382,1,account,side,5,11
13861,328,48,1,account,’m,5,3
13862,189,4,1,hold,never,9,0
13863,189,382,1,hold,side,9,11
13864,189,48,1,hold,’m,9,3
13865,104,382,1,more,side,5,11
13866,104,48,2,more,’m,5,3
13867,4,382,1,never,side,0,11
13868,4,48,1,never,’m,0,3
13869,382,48,1,side,’m,11,3
13870,30,397,1,get,like,1,6
13871,30,54,1,get,send,1,1
13872,397,54,1,like,send,6,1
13873,397,178,1,like,talk,6,3
13874,397,175,1,like,thing,6,4
13875,228,54,1,other,send,10,1
13876,228,178,1,other,talk,10,3
13877,54,178,1,send,talk,1,3
13878,54,175,1,send,thing,1,4
13879,178,175,1,talk,thing,3,4
13880,499,54,1,Ireland,send,0,1
13881,307,167,1,exactly,pollution,5,2
13882,307,77,1,exactly,stay,5,7
13883,272,167,1,know,pollution,7,2
13884,272,77,1,know,stay,7,7
13885,167,77,1,pollution,stay,2,7
13886,185,161,1,amazing,last,8,0
13887,185,151,2,amazing,read,8,4
13888,161,151,2,last,read,0,4
13889,239,151,2,literally,read,8,4
13890,151,151,1,read,read,4,4
13891,79,363,1,lol,lot,7,4
13892,79,151,1,lol,read,7,4
13893,363,151,1,lot,read,4,4
13894,547,30,1,email,get,1,1
13895,547,63,1,email,play,1,6
13896,547,51,1,email,teacher,1,7
13897,547,70,1,email,wonder,1,6
13898,30,70,1,get,wonder,1,6
13899,51,70,1,teacher,wonder,7,6
13900,54,358,1,send,watch,1,8
13901,165,207,1,beach,many,0,7
13902,504,146,1,honestly,rain,1,0
13903,504,150,1,honestly,sound,1,4
13904,146,150,1,rain,sound,0,4
13905,376,590,1,nuclear,solar,2,5
13906,376,61,1,nuclear,way,2,1
13907,376,515,1,nuclear,wind,2,4
13908,251,590,1,power,solar,2,5
13909,251,61,1,power,way,2,1
13910,251,53,1,power,well,2,1
13911,251,515,1,power,wind,2,4
13912,590,53,1,solar,well,5,1
13913,590,515,2,solar,wind,5,4
13914,61,53,2,way,well,1,1
13915,61,515,1,way,wind,1,4
13916,53,515,1,well,wind,1,4
13917,129,265,1,next,state,3,2
13918,5,159,1,climate,there,3,0
13919,5,233,2,climate,🙏,3,9
13920,136,159,1,real,there,9,0
13921,136,233,2,real,🙏,9,9
13922,159,233,2,there,🙏,0,9
13923,401,587,1,energy,realize,2,0
13924,401,515,2,energy,wind,2,4
13925,104,587,2,more,realize,5,0
13926,104,515,1,more,wind,5,4
13927,8,587,1,people,realize,11,0
13928,8,515,1,people,wind,11,4
13929,587,515,1,realize,wind,0,4
13930,433,558,2,Europe,USA,1,12
13931,433,253,2,Europe,live,1,0
13932,433,619,2,Europe,main,1,10
13933,433,11,2,Europe,much,1,5
13934,433,346,2,Europe,problem,1,5
13935,558,255,1,USA,cold,12,0
13936,558,253,1,USA,live,12,0
13937,558,619,1,USA,main,12,10
13938,558,11,1,USA,much,12,5
13939,558,346,1,USA,problem,12,5
13940,255,619,1,cold,main,0,10
13941,255,11,1,cold,much,0,5
13942,255,346,1,cold,problem,0,5
13943,253,619,1,live,main,0,10
13944,619,11,1,main,much,10,5
13945,619,346,4,main,problem,10,5
13946,131,326,1,hear,solution,4,7
13947,131,420,1,hear,wanna,4,6
13948,8,326,1,people,solution,11,7
13949,326,420,1,solution,wanna,7,6
13950,418,208,1,city,country,0,10
13951,418,474,1,city,line,0,1
13952,208,474,1,country,line,10,1
13953,202,79,1,already,lol,3,7
13954,163,79,1,dead,lol,0,7
13955,1,335,2,government,now,5,6
13956,1,296,1,government,stuff,5,7
13957,28,296,2,make,stuff,1,7
13958,5,448,1,climate,fast,3,1
13959,5,61,1,climate,way,3,1
13960,448,310,1,fast,issue,1,10
13961,448,73,1,fast,most,1,2
13962,448,61,1,fast,way,1,1
13963,30,310,1,get,issue,1,10
13964,30,73,1,get,most,1,2
13965,310,73,1,issue,most,10,2
13966,310,8,4,issue,people,10,11
13967,310,61,1,issue,way,10,1
13968,37,614,2,bad,focus,1,2
13969,37,425,1,bad,instead,1,5
13970,37,378,1,bad,maybe,1,10
13971,614,614,1,focus,focus,2,2
13972,614,120,2,focus,good,2,8
13973,614,425,2,focus,instead,2,5
13974,614,378,2,focus,maybe,2,10
13975,614,335,2,focus,now,2,6
13976,120,425,1,good,instead,8,5
13977,120,378,1,good,maybe,8,10
13978,120,335,1,good,now,8,6
13979,425,378,1,instead,maybe,5,10
13980,378,335,1,maybe,now,10,6
13981,440,214,1,UK,low,0,3
13982,440,416,2,UK,weather,0,4
13983,440,585,1,UK,western,0,11
13984,519,214,1,latitude,low,0,3
13985,519,416,2,latitude,weather,0,4
13986,519,585,1,latitude,western,0,11
13987,214,416,2,low,weather,3,4
13988,214,585,1,low,western,3,11
13989,416,585,2,weather,western,4,11
13990,574,369,4,average,corporation,10,10
13991,574,62,3,average,look,10,6
13992,574,619,3,average,main,10,10
13993,574,314,3,average,major,10,10
13994,574,28,3,average,make,10,1
13995,574,346,3,average,problem,10,5
13996,574,148,3,average,really,10,10
13997,574,12,3,average,think,10,11
13998,369,62,3,corporation,look,10,6
13999,369,619,3,corporation,main,10,10
14000,369,314,3,corporation,major,10,10
14001,369,28,3,corporation,make,10,1
14002,369,148,3,corporation,really,10,10
14003,369,112,6,corporation,world,10,10
14004,62,619,3,look,main,6,10
14005,62,314,3,look,major,6,10
14006,62,346,3,look,problem,6,5
14007,62,12,3,look,think,6,11
14008,619,314,3,main,major,10,10
14009,619,28,4,main,make,10,1
14010,619,148,3,main,really,10,10
14011,619,12,3,main,think,10,11
14012,619,112,3,main,world,10,10
14013,314,28,3,major,make,10,1
14014,314,346,3,major,problem,10,5
14015,314,148,3,major,really,10,10
14016,314,12,3,major,think,10,11
14017,314,112,3,major,world,10,10
14018,28,346,3,make,problem,1,5
14019,148,112,3,really,world,10,10
14020,101,71,1,idea,tell,6,3
14021,101,351,1,idea,truth,6,11
14022,71,351,1,tell,truth,3,11
14023,37,45,1,bad,bit,1,2
14024,37,381,1,bad,little,1,8
14025,45,381,1,bit,little,2,8
14026,45,100,1,bit,😭,2,9
14027,5,381,1,climate,little,3,8
14028,5,100,1,climate,😭,3,9
14029,381,100,1,little,😭,8,9
14030,405,405,3,global,global,7,7
14031,103,30,1,drink,get,5,1
14032,103,8,1,drink,people,5,11
14033,103,402,1,drink,plan,5,3
14034,103,457,1,drink,waste,5,5
14035,30,402,1,get,plan,1,3
14036,8,402,1,people,plan,11,3
14037,8,105,2,people,water,11,5
14038,402,457,1,plan,waste,3,5
14039,402,105,2,plan,water,3,5
14040,187,354,1,give,sure,3,2
14041,322,352,1,pretty,tree,6,5
14042,463,30,1,blame,get,2,1
14043,237,30,1,company,get,2,1
14044,465,379,3,emission,oil,2,2
14045,10,394,1,as,consider,11,4
14046,10,120,1,as,good,11,8
14047,10,491,1,as,green,11,2
14048,10,207,1,as,many,11,7
14049,10,32,1,as,put,11,2
14050,10,99,1,as,save,11,3
14051,10,34,1,as,space,11,5
14052,10,113,1,as,true,11,10
14053,394,120,1,consider,good,4,8
14054,394,491,1,consider,green,4,2
14055,394,207,1,consider,many,4,7
14056,394,511,1,consider,part,4,3
14057,394,8,1,consider,people,4,11
14058,394,32,1,consider,put,4,2
14059,394,99,1,consider,save,4,3
14060,394,34,1,consider,space,4,5
14061,394,113,1,consider,true,4,10
14062,120,207,1,good,many,8,7
14063,120,511,1,good,part,8,3
14064,120,32,1,good,put,8,2
14065,120,34,1,good,space,8,5
14066,491,207,1,green,many,2,7
14067,491,511,1,green,part,2,3
14068,491,32,1,green,put,2,2
14069,491,99,1,green,save,2,3
14070,491,34,1,green,space,2,5
14071,207,511,1,many,part,7,3
14072,207,32,1,many,put,7,2
14073,207,99,1,many,save,7,3
14074,207,34,1,many,space,7,5
14075,207,113,1,many,true,7,10
14076,511,8,1,part,people,3,11
14077,511,32,1,part,put,3,2
14078,511,99,1,part,save,3,3
14079,511,34,1,part,space,3,5
14080,32,99,1,put,save,2,3
14081,32,113,1,put,true,2,10
14082,99,34,1,save,space,3,5
14083,99,113,1,save,true,3,10
14084,34,113,1,space,true,5,10
14085,26,127,1,air,call,7,3
14086,26,105,2,air,water,7,5
14087,127,105,1,call,water,3,5
14088,433,5,1,Europe,climate,1,3
14089,433,391,1,Europe,contribute,1,11
14090,433,104,1,Europe,more,1,5
14091,433,563,1,Europe,stream,1,4
14092,433,105,1,Europe,water,1,5
14093,5,391,1,climate,contribute,3,11
14094,5,563,2,climate,stream,3,4
14095,391,104,1,contribute,more,11,5
14096,391,563,1,contribute,stream,11,4
14097,391,105,1,contribute,water,11,5
14098,104,563,1,more,stream,5,4
14099,563,105,2,stream,water,4,5
14100,366,615,1,age,alternative,11,6
14101,366,50,1,age,school,11,7
14102,366,13,1,age,start,11,0
14103,615,50,1,alternative,school,6,7
14104,615,543,1,alternative,science,6,11
14105,615,13,1,alternative,start,6,0
14106,50,543,1,school,science,7,11
14107,543,13,1,science,start,11,0
14108,443,512,3,billionaire,death,6,3
14109,443,9,3,billionaire,effect,6,3
