,source,target,weight,source_word,target_word,source_community,target_community
11361,320,305,1,control,huge,0,0
11362,320,9,2,control,much,0,0
11363,320,563,1,control,solar,0,4
11364,320,515,1,control,wind,0,0
11365,404,305,1,energy,huge,2,0
11366,404,9,1,energy,much,2,0
11367,404,563,1,energy,solar,2,4
11368,305,9,1,huge,much,0,0
11369,305,563,1,huge,solar,0,4
11370,305,515,1,huge,wind,0,0
11371,9,563,1,much,solar,0,4
11372,9,515,1,much,wind,0,0
11373,500,139,1,able,long,6,3
11374,500,523,1,able,sit,6,2
11375,500,175,1,able,stand,6,8
11376,139,523,1,long,sit,3,2
11377,139,175,1,long,stand,3,8
11378,523,175,1,sit,stand,2,8
11379,224,355,1,country,hot,0,0
11380,224,266,1,country,m,0,2
11381,224,121,1,country,snow,0,0
11382,224,309,1,country,super,0,0
11383,224,197,2,country,talk,0,0
11384,355,266,1,hot,m,0,2
11385,355,121,1,hot,snow,0,0
11386,355,309,1,hot,super,0,0
11387,355,197,1,hot,talk,0,0
11388,266,121,1,m,snow,2,0
11389,266,309,1,m,super,2,0
11390,266,197,1,m,talk,2,0
11391,121,309,1,snow,super,0,0
11392,121,197,1,snow,talk,0,0
11393,381,116,1,corporation,take,0,0
11394,35,116,1,own,take,0,0
11395,323,275,1,exactly,very,0,0
11396,323,47,1,exactly,’m,0,0
11397,292,148,1,know,show,5,4
11398,292,275,2,know,very,5,0
11399,9,148,2,much,show,0,4
11400,148,275,1,show,very,4,0
11401,148,47,1,show,’m,4,0
11402,275,47,1,very,’m,0,0
11403,308,188,1,hard,hit,0,0
11404,308,388,1,hard,little,0,2
11405,308,12,1,hard,too,0,2
11406,188,388,1,hit,little,0,2
11407,188,12,1,hit,too,0,2
11408,388,12,1,little,too,2,2
11409,337,428,1,bug,instead,3,3
11410,337,47,1,bug,’m,3,0
11411,428,271,1,instead,scared,3,2
11412,428,115,1,instead,want,3,3
11413,522,21,1,almost,capitalism,2,4
11414,522,84,1,almost,cost,2,4
11415,522,151,1,almost,environment,2,2
11416,522,165,1,almost,exist,2,2
11417,522,462,1,almost,waste,2,2
11418,21,151,1,capitalism,environment,4,2
11419,21,165,1,capitalism,exist,4,2
11420,21,462,1,capitalism,waste,4,2
11421,84,151,1,cost,environment,4,2
11422,84,165,1,cost,exist,4,2
11423,84,462,1,cost,waste,4,2
11424,151,165,1,environment,exist,2,2
11425,151,462,1,environment,waste,2,2
11426,165,462,1,exist,waste,2,2
11427,57,149,1,look,man,3,5
11428,57,4,1,look,never,3,0
11429,149,4,1,man,never,5,0
11430,429,10,1,flood,start,2,0
11431,293,380,1,ago,argument,0,3
11432,293,536,1,ago,home,0,5
11433,293,517,1,ago,latitude,0,0
11434,380,119,1,argument,degree,3,0
11435,380,536,1,argument,home,3,5
11436,380,517,1,argument,latitude,3,0
11437,119,536,1,degree,home,0,5
11438,119,517,1,degree,latitude,0,0
11439,536,517,1,home,latitude,5,0
11440,218,21,2,already,capitalism,2,4
11441,218,37,1,already,feel,2,0
11442,21,183,1,capitalism,dead,4,2
11443,21,37,1,capitalism,feel,4,0
11444,21,200,1,capitalism,give,4,0
11445,183,37,1,dead,feel,2,0
11446,183,200,1,dead,give,2,0
11447,37,200,1,feel,give,0,0
11448,400,45,3,grazie,la,1,1
11449,378,170,1,ice,really,4,0
11450,378,108,1,ice,try,4,3
11451,170,108,1,really,try,0,3
11452,170,110,1,really,water,0,2
11453,108,110,1,try,water,3,2
11454,101,358,1,full,problem,0,0
11455,101,170,1,full,really,0,0
11456,101,246,1,full,then,0,0
11457,358,246,1,problem,then,0,0
11458,170,246,1,really,then,0,0
11459,158,264,1,scare,😔,3,1
11460,8,302,1,as,build,4,3
11461,8,428,1,as,instead,4,3
11462,8,108,2,as,try,4,3
11463,8,210,1,as,use,4,5
11464,302,3,1,build,car,3,2
11465,302,85,1,build,less,3,4
11466,302,108,2,build,try,3,3
11467,302,210,1,build,use,3,5
11468,3,428,1,car,instead,2,3
11469,3,85,4,car,less,2,4
11470,3,108,2,car,try,2,3
11471,428,85,1,instead,less,3,4
11472,428,108,2,instead,try,3,3
11473,428,210,1,instead,use,3,5
11474,85,108,2,less,try,4,3
11475,108,210,2,try,use,3,5
11476,3,244,1,car,single,2,0
11477,3,117,1,car,world,2,0
11478,251,244,1,produce,single,2,0
11479,251,117,1,produce,world,2,0
11480,3,468,3,car,carbon,2,2
11481,3,28,6,car,put,2,0
11482,468,28,6,carbon,put,2,0
11483,28,28,3,put,put,0,0
11484,289,200,1,big,give,0,0
11485,289,27,1,big,money,0,0
11486,289,331,1,big,now,0,0
11487,289,150,1,big,pollute,0,0
11488,289,437,2,big,✨,0,0
11489,468,381,1,carbon,corporation,2,0
11490,468,200,2,carbon,give,2,0
11491,468,27,1,carbon,money,2,0
11492,468,150,1,carbon,pollute,2,0
11493,468,437,2,carbon,✨,2,0
11494,381,200,1,corporation,give,0,0
11495,381,27,1,corporation,money,0,0
11496,381,331,1,corporation,now,0,0
11497,381,437,2,corporation,✨,0,0
11498,200,27,1,give,money,0,0
11499,200,331,1,give,now,0,0
11500,200,150,1,give,pollute,0,0
11501,200,437,2,give,✨,0,0
11502,27,150,1,money,pollute,0,0
11503,27,437,2,money,✨,0,0
11504,331,150,1,now,pollute,0,0
11505,150,437,2,pollute,✨,0,0
11506,402,130,1,grass,let,3,0
11507,348,130,1,grow,let,3,0
11508,143,188,1,hear,hit,0,0
11509,467,131,3,blame,fuel,2,2
11510,467,85,3,blame,less,2,4
11511,467,338,3,blame,right,2,2
11512,467,334,3,blame,road,2,2
11513,467,115,3,blame,want,2,3
11514,3,338,3,car,right,2,2
11515,3,115,3,car,want,2,3
11516,131,85,3,fuel,less,2,4
11517,131,334,3,fuel,road,2,2
11518,85,338,3,less,right,4,2
11519,85,334,3,less,road,4,2
11520,338,115,4,right,want,2,3
11521,334,115,3,road,want,2,3
11522,548,441,1,average,billionaire,0,0
11523,548,467,1,average,blame,0,2
11524,548,569,1,average,person,0,0
11525,441,467,1,billionaire,blame,0,2
11526,441,381,1,billionaire,corporation,0,0
11527,441,569,1,billionaire,person,0,0
11528,467,381,1,blame,corporation,2,0
11529,381,569,1,corporation,person,0,0
11530,247,247,1,☹,☹,0,0
11531,119,72,1,degree,tell,0,0
11532,119,180,1,degree,there,0,0
11533,119,438,1,degree,winter,0,0
11534,72,180,1,tell,there,0,0
11535,72,438,1,tell,winter,0,0
11536,180,438,1,there,winter,0,0
11537,535,447,3,break,planet,0,0
11538,540,394,1,Canada,compare,0,0
11539,540,104,1,Canada,even,0,0
11540,540,434,1,Canada,warm,0,3
11541,394,104,1,compare,even,0,0
11542,394,434,1,compare,warm,0,3
11543,104,434,1,even,warm,0,3
11544,502,413,2,dei,gli,1,1
11545,413,413,1,gli,gli,1,1
11546,413,479,3,gli,ma,1,1
11547,413,410,2,gli,sono,1,1
11548,3,47,3,car,’m,2,0
11549,8,290,1,as,back,4,0
11550,8,105,2,as,ever,4,0
11551,8,371,1,as,fan,4,1
11552,8,18,1,as,far,4,0
11553,8,236,1,as,first,4,0
11554,8,539,1,as,remember,4,0
11555,290,105,2,back,ever,0,0
11556,290,371,1,back,fan,0,1
11557,290,236,4,back,first,0,0
11558,290,539,1,back,remember,0,0
11559,105,371,2,ever,fan,0,1
11560,105,18,2,ever,far,0,0
11561,371,18,1,fan,far,1,0
11562,371,236,1,fan,first,1,0
11563,371,539,1,fan,remember,1,0
11564,18,236,1,far,first,0,0
11565,18,539,1,far,remember,0,0
11566,556,126,1,awesome,name,0,2
11567,222,126,1,guy,name,2,2
11568,38,373,1,%,about,2,0
11569,38,425,1,%,all,2,3
11570,38,417,1,%,enough,2,2
11571,38,125,1,%,good,2,2
11572,38,311,1,%,mile,2,5
11573,38,191,1,%,thing,2,0
11574,373,417,1,about,enough,0,2
11575,373,125,1,about,good,0,2
11576,373,311,1,about,mile,0,5
11577,373,191,1,about,thing,0,0
11578,425,417,1,all,enough,3,2
11579,425,125,1,all,good,3,2
11580,425,311,1,all,mile,3,5
11581,425,191,1,all,thing,3,0
11582,417,311,1,enough,mile,2,5
11583,125,311,1,good,mile,2,5
11584,311,191,1,mile,thing,5,0
11585,183,376,1,dead,lot,2,0
11586,183,223,1,dead,many,2,5
11587,183,331,1,dead,now,2,0
11588,183,338,1,dead,right,2,2
11589,183,554,1,dead,river,2,0
11590,376,223,1,lot,many,0,5
11591,376,331,1,lot,now,0,0
11592,376,554,1,lot,river,0,0
11593,223,331,1,many,now,5,0
11594,223,338,1,many,right,5,2
11595,223,554,1,many,river,5,0
11596,223,185,1,many,sad,5,0
11597,331,554,1,now,river,0,0
11598,331,185,1,now,sad,0,0
11599,338,554,1,right,river,2,0
11600,338,185,1,right,sad,2,0
11601,554,185,1,river,sad,0,0
11602,74,142,1,most,stop,3,0
11603,21,222,1,capitalism,guy,4,2
11604,21,246,1,capitalism,then,4,0
11605,21,210,1,capitalism,use,4,5
11606,45,465,1,la,map,1,3
11607,134,503,1,Florida,New,0,0
11608,134,366,1,Florida,bear,0,0
11609,134,220,1,Florida,here,0,0
11610,134,40,1,Florida,one,0,0
11611,134,168,1,Florida,rain,0,0
11612,134,121,1,Florida,snow,0,0
11613,134,515,1,Florida,wind,0,0
11614,503,366,1,New,bear,0,0
11615,503,220,1,New,here,0,0
11616,503,40,1,New,one,0,0
11617,503,168,1,New,rain,0,0
11618,503,121,1,New,snow,0,0
11619,503,515,1,New,wind,0,0
11620,366,220,1,bear,here,0,0
11621,366,168,1,bear,rain,0,0
11622,366,121,1,bear,snow,0,0
11623,366,515,1,bear,wind,0,0
11624,366,47,1,bear,’m,0,0
11625,220,40,1,here,one,0,0
11626,220,168,1,here,rain,0,0
11627,220,515,1,here,wind,0,0
11628,40,168,1,one,rain,0,0
11629,40,121,1,one,snow,0,0
11630,40,515,1,one,wind,0,0
11631,40,47,1,one,’m,0,0
11632,168,121,2,rain,snow,0,0
11633,168,515,1,rain,wind,0,0
11634,121,515,1,snow,wind,0,0
11635,515,47,1,wind,’m,0,0
11636,284,463,1,new,video,2,1
11637,20,431,1,end,😩,0,3
11638,20,238,3,end,predict,0,0
11639,20,391,3,end,sigh,0,0
11640,20,246,6,end,then,0,0
11641,20,551,3,end,wake,0,5
11642,331,238,3,now,predict,0,0
11643,331,391,3,now,sigh,0,0
11644,331,551,3,now,wake,0,5
11645,238,391,3,predict,sigh,0,0
11646,238,246,6,predict,then,0,0
11647,238,551,3,predict,wake,0,5
11648,391,246,6,sigh,then,0,0
11649,391,551,3,sigh,wake,0,5
11650,98,209,2,help,rich,0,0
11651,2,104,2,electric,even,2,0
11652,2,220,2,electric,here,2,0
11653,2,149,2,electric,man,2,5
11654,2,106,2,electric,save,2,0
11655,2,108,2,electric,try,2,3
11656,2,285,2,electric,win,2,2
11657,2,22,2,electric,yet,2,0
11658,104,220,1,even,here,0,0
11659,104,149,1,even,man,0,5
11660,104,251,1,even,produce,0,2
11661,104,106,5,even,save,0,0
11662,104,285,1,even,win,0,2
11663,104,22,1,even,yet,0,0
11664,220,149,1,here,man,0,5
11665,220,251,1,here,produce,0,2
11666,220,285,1,here,win,0,2
11667,220,22,1,here,yet,0,0
11668,149,251,1,man,produce,5,2
11669,149,106,2,man,save,5,0
11670,149,108,1,man,try,5,3
11671,149,22,1,man,yet,5,0
11672,251,106,1,produce,save,2,0
11673,251,108,1,produce,try,2,3
11674,251,22,1,produce,yet,2,0
11675,106,108,1,save,try,0,3
11676,106,285,1,save,win,0,2
11677,106,22,1,save,yet,0,0
11678,108,285,1,try,win,3,2
11679,108,22,1,try,yet,3,0
11680,285,22,1,win,yet,2,0
11681,113,118,1,fact,true,0,0
11682,198,132,3,absolutely,become,0,0
11683,198,572,3,absolutely,out,0,0
11684,198,406,3,absolutely,poor,0,0
11685,132,572,3,become,out,0,0
11686,132,406,3,become,poor,0,0
11687,572,406,3,out,poor,0,0
11688,167,224,6,ask,country,0,0
11689,167,98,3,ask,help,0,0
11690,167,511,3,ask,part,0,0
11691,224,98,7,country,help,0,0
11692,224,511,6,country,part,0,0
11693,98,245,6,help,other,0,0
11694,98,511,3,help,part,0,0
11695,15,463,1,il,video,1,1
11696,463,398,1,video,è,1,1
11697,456,456,1,anche,anche,1,1
11698,456,368,3,anche,di,1,1
11699,456,327,3,anche,e,1,1
11700,456,227,4,anche,non,1,1
11701,399,368,1,ci,di,1,1
11702,214,327,1,al,e,1,1
11703,331,53,1,now,send,0,5
11704,28,53,1,put,send,0,5
11705,53,47,1,send,’m,5,0
11706,451,206,3,fast,human,0,0
11707,451,518,6,fast,response,0,0
11708,206,518,6,human,response,0,0
11709,518,518,3,response,response,0,0
11710,306,530,1,attention,email,2,5
11711,306,352,1,attention,speak,2,0
11712,306,458,1,attention,today,2,0
11713,306,12,1,attention,too,2,2
11714,306,275,1,attention,very,2,0
11715,306,463,1,attention,video,2,1
11716,306,52,1,attention,well,2,0
11717,306,204,1,attention,word,2,0
11718,346,530,1,bring,email,2,5
11719,346,352,1,bring,speak,2,0
11720,346,458,1,bring,today,2,0
11721,346,12,1,bring,too,2,2
11722,346,275,1,bring,very,2,0
11723,346,52,1,bring,well,2,0
11724,346,204,1,bring,word,2,0
11725,530,9,5,email,much,5,0
11726,530,352,1,email,speak,5,0
11727,530,458,1,email,today,5,0
11728,530,12,1,email,too,5,2
11729,530,275,1,email,very,5,0
11730,530,463,1,email,video,5,1
11731,530,52,1,email,well,5,0
11732,530,204,1,email,word,5,0
11733,9,352,1,much,speak,0,0
11734,9,52,1,much,well,0,0
11735,9,204,1,much,word,0,0
11736,352,458,1,speak,today,0,0
11737,352,463,1,speak,video,0,1
11738,352,204,1,speak,word,0,0
11739,458,12,1,today,too,0,2
11740,458,275,1,today,very,0,0
11741,458,463,1,today,video,0,1
11742,458,52,1,today,well,0,0
11743,458,204,1,today,word,0,0
11744,12,463,1,too,video,2,1
11745,12,204,1,too,word,2,0
11746,275,463,1,very,video,0,1
11747,275,52,1,very,well,0,0
11748,275,204,1,very,word,0,0
11749,463,52,1,video,well,1,0
11750,463,204,1,video,word,1,0
11751,456,383,2,anche,che,1,1
11752,456,502,2,anche,dei,1,1
11753,456,45,2,anche,la,1,1
11754,502,45,2,dei,la,1,1
11755,502,227,3,dei,non,1,1
11756,45,410,2,la,sono,1,1
11757,227,227,1,non,non,1,1
11758,425,100,1,all,happen,3,0
11759,425,220,1,all,here,3,0
11760,425,238,1,all,predict,3,0
11761,425,330,1,all,summer,3,0
11762,425,275,1,all,very,3,0
11763,425,438,1,all,winter,3,0
11764,425,440,1,all,🥶,3,8
11765,100,238,1,happen,predict,0,0
11766,100,330,1,happen,summer,0,0
11767,100,275,1,happen,very,0,0
11768,100,438,1,happen,winter,0,0
11769,100,440,1,happen,🥶,0,8
11770,220,238,1,here,predict,0,0
11771,220,330,1,here,summer,0,0
11772,220,438,1,here,winter,0,0
11773,220,440,1,here,🥶,0,8
11774,238,330,1,predict,summer,0,0
11775,238,275,1,predict,very,0,0
11776,238,438,1,predict,winter,0,0
11777,238,440,1,predict,🥶,0,8
11778,330,275,1,summer,very,0,0
11779,330,440,1,summer,🥶,0,8
11780,275,438,1,very,winter,0,0
11781,275,440,1,very,🥶,0,8
11782,217,118,1,great,true,2,0
11783,425,1,3,all,government,3,2
11784,425,98,3,all,help,3,0
11785,425,527,3,all,joke,3,3
11786,1,98,3,government,help,2,0
11787,1,527,3,government,joke,2,3
11788,98,527,3,help,joke,0,3
11789,105,292,1,ever,know,0,5
11790,105,57,1,ever,look,0,3
11791,105,465,1,ever,map,0,3
11792,292,465,1,know,map,5,3
11793,45,479,2,la,ma,1,1
11794,319,227,2,le,non,1,1
11795,319,263,2,le,si,1,1
11796,534,53,3,letter,send,5,5
11797,18,466,1,far,research,0,2
11798,403,141,1,mention,next,0,0
11799,403,423,1,mention,ocean,0,0
11800,403,110,1,mention,water,0,2
11801,141,423,1,next,ocean,0,0
11802,141,163,1,next,reason,0,3
11803,141,110,1,next,water,0,2
11804,423,163,1,ocean,reason,0,3
11805,163,110,1,reason,water,3,2
11806,21,209,2,capitalism,rich,4,0
11807,209,209,1,rich,rich,0,0
11808,360,18,1,book,far,0,0
11809,18,173,1,far,read,0,0
11810,240,116,1,keep,take,2,0
11811,240,197,1,keep,talk,2,0
11812,116,197,2,take,talk,0,0
11813,197,110,1,talk,water,0,2
11814,568,18,1,Texas,far,0,0
11815,568,233,1,Texas,low,0,0
11816,568,554,2,Texas,river,0,0
11817,18,276,1,far,live,0,0
11818,18,233,1,far,low,0,0
11819,18,554,2,far,river,0,0
11820,276,233,1,live,low,0,0
11821,276,554,2,live,river,0,0
11822,233,554,2,low,river,0,0
11823,554,554,1,river,river,0,0
11824,376,421,1,lot,plant,0,3
11825,376,336,1,lot,slide,0,4
11826,376,115,1,lot,want,0,3
11827,421,336,1,plant,slide,3,4
11828,421,115,2,plant,want,3,3
11829,536,189,3,home,whole,5,0
11830,578,399,1,Cruciani,ci,5,1
11831,578,357,4,Cruciani,🏻,5,5
11832,578,521,4,Cruciani,👏,5,5
11833,433,3,1,Europe,car,0,2
11834,433,150,1,Europe,pollute,0,0
11835,83,292,1,also,know,4,5
11836,83,150,1,also,pollute,4,0
11837,3,292,1,car,know,2,5
11838,3,150,1,car,pollute,2,0
11839,292,150,1,know,pollute,5,0
11840,38,283,1,%,still,2,2
11841,8,220,1,as,here,4,0
11842,8,240,1,as,keep,4,2
11843,8,110,2,as,water,4,2
11844,220,240,1,here,keep,0,2
11845,220,110,1,here,water,0,2
11846,240,9,1,keep,much,2,0
11847,206,9,1,human,much,0,0
11848,206,35,1,human,own,0,0
11849,206,447,1,human,planet,0,0
11850,206,114,1,human,understand,0,0
11851,9,35,1,much,own,0,0
11852,9,447,1,much,planet,0,0
11853,9,114,1,much,understand,0,0
11854,35,447,1,own,planet,0,0
11855,35,114,1,own,understand,0,0
11856,447,114,1,planet,understand,0,0
11857,64,8,1,actually,as,0,4
11858,64,224,1,actually,country,0,0
11859,64,209,1,actually,rich,0,0
11860,64,24,1,actually,soon,0,0
11861,83,8,1,also,as,4,4
11862,83,406,1,also,poor,4,0
11863,83,24,1,also,soon,4,0
11864,8,224,1,as,country,4,0
11865,8,98,1,as,help,4,0
11866,8,406,1,as,poor,4,0
11867,8,209,1,as,rich,4,0
11868,8,24,1,as,soon,4,0
11869,224,24,1,country,soon,0,0
11870,98,406,1,help,poor,0,0
11871,98,24,1,help,soon,0,0
11872,406,24,1,poor,soon,0,0
11873,209,24,1,rich,soon,0,0
11874,224,498,2,country,green,0,2
11875,224,40,2,country,one,0,0
11876,404,40,1,energy,one,2,0
11877,404,406,1,energy,poor,2,0
11878,498,40,1,green,one,2,0
11879,498,406,1,green,poor,2,0
11880,498,210,1,green,use,2,5
11881,40,406,1,one,poor,0,0
11882,40,210,1,one,use,0,5
11883,406,210,3,poor,use,0,5
11884,120,320,1,be,control,0,0
11885,120,469,1,be,emission,0,2
11886,120,236,4,be,first,0,0
11887,120,406,1,be,poor,0,0
11888,120,209,1,be,rich,0,0
11889,320,469,1,control,emission,0,2
11890,320,236,1,control,first,0,0
11891,320,406,1,control,poor,0,0
11892,320,209,1,control,rich,0,0
11893,469,236,1,emission,first,2,0
11894,469,209,1,emission,rich,2,0
11895,469,117,1,emission,world,2,0
11896,236,9,1,first,much,0,0
11897,236,406,1,first,poor,0,0
11898,236,209,1,first,rich,0,0
11899,236,117,1,first,world,0,0
11900,9,209,1,much,rich,0,0
11901,406,117,1,poor,world,0,0
11902,578,129,1,Cruciani,su,5,1
11903,38,9,1,%,much,2,0
11904,38,574,1,%,small,2,3
11905,38,12,1,%,too,2,2
11906,38,56,1,%,way,2,0
11907,38,122,1,%,💀,2,2
11908,224,574,1,country,small,0,3
11909,224,56,1,country,way,0,0
11910,224,122,1,country,💀,0,2
11911,9,574,1,much,small,0,3
11912,9,122,1,much,💀,0,2
11913,574,12,1,small,too,3,2
11914,574,56,1,small,way,3,0
11915,574,122,1,small,💀,3,2
11916,12,56,1,too,way,2,0
11917,56,122,1,way,💀,0,2
11918,310,246,1,game,then,2,0
11919,100,9,1,happen,much,0,0
11920,100,12,1,happen,too,0,2
11921,337,427,3,bug,eu,3,1
11922,337,45,1,bug,la,3,1
11923,337,319,4,bug,le,3,1
11924,427,45,1,eu,la,1,1
11925,427,319,4,eu,le,1,1
11926,535,174,1,break,friend,0,5
11927,535,223,1,break,many,0,5
11928,319,248,1,le,🤣,1,6
11929,337,16,1,bug,fait,3,1
11930,337,15,1,bug,il,3,1
11931,337,156,1,bug,pour,3,1
11932,232,427,1,comment,eu,1,1
11933,232,16,1,comment,fait,1,1
11934,232,15,1,comment,il,1,1
11935,232,319,2,comment,le,1,1
11936,232,156,1,comment,pour,1,1
11937,427,15,1,eu,il,1,1
11938,427,156,1,eu,pour,1,1
11939,16,319,2,fait,le,1,1
11940,15,156,1,il,pour,1,1
11941,319,319,1,le,le,1,1
11942,290,122,1,back,💀,0,2
11943,77,122,1,come,💀,0,2
11944,236,122,1,first,💀,0,2
11945,337,341,1,bug,once,3,0
11946,337,516,1,bug,same,3,0
11947,341,516,1,once,same,0,0
11948,183,59,1,dead,del,2,1
11949,140,422,2,call,city,0,0
11950,140,313,2,call,lose,0,5
11951,140,284,2,call,new,0,2
11952,422,313,2,city,lose,0,5
11953,422,284,2,city,new,0,2
11954,313,313,1,lose,lose,5,5
11955,313,284,2,lose,new,5,2
11956,224,125,1,country,good,0,2
11957,331,493,3,now,‍,0,3
11958,331,494,3,now,♂,0,3
11959,338,493,3,right,‍,2,3
11960,338,494,3,right,♂,2,3
11961,494,494,3,♂,♂,3,3
11962,6,333,1,cycle,throw,3,5
11963,61,333,1,earth,throw,0,5
11964,18,56,1,far,way,0,0
11965,324,275,1,base,very,0,0
11966,48,283,1,learn,still,0,2
11967,48,203,1,learn,😳,0,6
11968,283,203,1,still,😳,2,6
11969,88,159,1,o,todo,1,1
11970,540,526,1,Canada,accurate,0,0
11971,540,290,1,Canada,back,0,0
11972,540,96,1,Canada,cause,0,0
11973,540,201,1,Canada,child,0,0
11974,540,77,1,Canada,come,0,0
11975,540,34,1,Canada,seem,0,0
11976,540,72,1,Canada,tell,0,0
11977,540,234,1,Canada,😁,0,1
11978,526,290,1,accurate,back,0,0
11979,526,96,1,accurate,cause,0,0
11980,526,201,1,accurate,child,0,0
11981,526,77,1,accurate,come,0,0
11982,526,220,1,accurate,here,0,0
11983,526,34,1,accurate,seem,0,0
11984,526,72,1,accurate,tell,0,0
11985,526,234,1,accurate,😁,0,1
11986,290,96,1,back,cause,0,0
11987,290,201,1,back,child,0,0
11988,290,220,1,back,here,0,0
11989,290,34,1,back,seem,0,0
11990,290,72,1,back,tell,0,0
11991,290,234,1,back,😁,0,1
11992,96,201,1,cause,child,0,0
11993,96,34,1,cause,seem,0,0
11994,96,72,1,cause,tell,0,0
11995,96,234,1,cause,😁,0,1
11996,201,77,1,child,come,0,0
11997,201,72,1,child,tell,0,0
11998,77,34,1,come,seem,0,0
11999,77,234,1,come,😁,0,1
12000,220,34,1,here,seem,0,0
12001,220,72,1,here,tell,0,0
12002,220,234,1,here,😁,0,1
12003,34,72,1,seem,tell,0,0
12004,34,234,1,seem,😁,0,1
12005,72,234,1,tell,😁,0,1
12006,118,118,3,true,true,0,0
12007,293,143,1,ago,hear,0,0
12008,143,139,1,hear,long,0,3
12009,143,532,1,hear,💯,0,0
12010,139,532,1,long,💯,3,0
12011,348,197,1,grow,talk,3,0
12012,137,541,5,por,😡,1,1
12013,400,194,1,grazie,una,1,1
12014,280,60,1,always,play,3,3
12015,280,562,1,always,♀,3,3
12016,60,562,1,play,♀,3,3
12017,280,32,1,always,mother,3,3
12018,32,72,1,mother,tell,3,0
12019,507,343,2,California,cut,0,3
12020,507,97,1,California,supply,0,0
12021,507,215,1,California,😏,0,1
12022,343,97,1,cut,supply,3,0
12023,343,215,1,cut,😏,3,1
12024,97,215,1,supply,😏,0,1
12025,325,86,1,explain,sense,4,0
12026,96,320,1,cause,control,0,0
12027,96,408,1,cause,global,0,0
12028,96,409,1,cause,warming,0,0
12029,320,408,1,control,global,0,0
12030,320,409,1,control,warming,0,0
12031,408,420,1,global,weather,0,3
12032,409,420,1,warming,weather,0,3
12033,83,554,1,also,river,4,0
12034,217,297,1,great,info,2,7
12035,83,394,1,also,compare,4,0
12036,83,168,1,also,rain,4,0
12037,83,121,1,also,snow,4,0
12038,394,216,1,compare,high,0,0
12039,394,168,2,compare,rain,0,0
12040,394,121,1,compare,snow,0,0
12041,216,168,1,high,rain,0,0
12042,216,121,1,high,snow,0,0
12043,507,260,1,California,ya,0,6
12044,394,344,1,compare,dry,0,0
12045,394,276,1,compare,live,0,0
12046,394,358,1,compare,problem,0,0
12047,394,286,1,compare,state,0,2
12048,344,276,1,dry,live,0,0
12049,344,4,1,dry,never,0,0
12050,344,358,1,dry,problem,0,0
12051,344,168,1,dry,rain,0,0
12052,344,286,1,dry,state,0,2
12053,276,168,1,live,rain,0,0
12054,4,358,1,never,problem,0,0
12055,4,168,1,never,rain,0,0
12056,4,286,1,never,state,0,2
12057,358,168,1,problem,rain,0,0
12058,358,286,1,problem,state,0,2
12059,168,286,1,rain,state,0,2
12060,240,72,1,keep,tell,2,0
12061,417,41,1,enough,leave,2,0
12062,417,554,1,enough,river,2,0
12063,417,180,1,enough,there,2,0
12064,417,226,1,enough,though,2,3
12065,417,110,1,enough,water,2,2
12066,41,554,1,leave,river,0,0
12067,41,226,1,leave,though,0,3
12068,41,110,1,leave,water,0,2
12069,554,180,1,river,there,0,0
12070,554,226,1,river,though,0,3
12071,180,226,1,there,though,0,3
12072,226,110,1,though,water,3,2
12073,139,72,1,long,tell,3,0
12074,72,210,1,tell,use,0,5
12075,400,400,1,grazie,grazie,1,1
12076,400,227,1,grazie,non,1,1
12077,378,345,1,ice,level,4,0
12078,4,491,1,never,share,0,6
12079,218,495,1,already,heat,2,0
12080,218,378,1,already,ice,2,4
12081,218,354,1,already,melt,2,4
12082,218,341,1,already,once,2,0
12083,218,63,1,already,only,2,4
12084,218,511,1,already,part,2,0
12085,218,110,1,already,water,2,2
12086,495,378,1,heat,ice,0,4
12087,495,354,1,heat,melt,0,4
12088,495,341,1,heat,once,0,0
12089,495,110,1,heat,water,0,2
12090,378,341,1,ice,once,4,0
12091,378,511,1,ice,part,4,0
12092,354,341,1,melt,once,4,0
12093,354,63,1,melt,only,4,4
12094,354,511,1,melt,part,4,0
12095,341,63,1,once,only,0,4
12096,341,511,1,once,part,0,0
12097,341,110,1,once,water,0,2
12098,63,110,1,only,water,4,2
12099,245,56,1,other,way,0,0
12100,8,278,1,as,cold,4,0
12101,8,19,1,as,deep,4,0
12102,8,423,1,as,ocean,4,0
12103,278,19,1,cold,deep,0,0
12104,278,423,1,cold,ocean,0,0
12105,278,110,1,cold,water,0,2
12106,19,110,1,deep,water,0,2
12107,19,52,1,deep,well,0,0
12108,423,52,1,ocean,well,0,0
12109,110,52,1,water,well,2,0
12110,83,236,1,also,first,4,0
12111,83,477,1,also,news,4,2
12112,83,262,2,also,science,4,4
12113,83,191,1,also,thing,4,0
12114,61,236,1,earth,first,0,0
12115,61,477,1,earth,news,0,2
12116,236,477,1,first,news,0,2
12117,236,262,1,first,science,0,4
12118,236,191,1,first,thing,0,0
12119,477,262,1,news,science,2,4
12120,578,383,1,Cruciani,che,5,1
12121,578,577,1,Cruciani,👌,5,8
12122,383,577,1,che,👌,1,8
12123,383,521,2,che,👏,1,5
12124,577,521,2,👌,👏,8,5
12125,39,106,1,bit,save,2,0
12126,578,44,1,Cruciani,con,5,1
12127,578,411,1,Cruciani,da,5,1
12128,578,479,1,Cruciani,ma,5,1
12129,578,227,1,Cruciani,non,5,1
