aweme_id,cid,create_time,text,reply_comment_total
7282930375540608289,7314467725664731911,2023-12-20,Allah bizim memlekatimizdan uzaq etsin Amin,2
7288021537909787937,7288944770188624645,2023-10-12,"this lady who always shout behind like dat, is she everywhere or how?",2
7278723481032756513,7278740913902650158,2023-09-14,This is nuclear underwater testing seen it on history channel. This was not recent,2
7278723481032756513,7278725241517490976,2023-09-14,movie?,2
7271643255589080362,7271669100128551723,2023-08-26,Thanks for the update. It’s hard to get this kind of update without cable tv.,2
7284407922543643936,7284700817570251525,2023-09-30,seigneur préserve nous du mal que t'a volonté soit faite,2
7282930375540608289,7314274834564252422,2023-12-19,Құдай өзі сақтасын бұндай апаттан қазақстаным аман болғай,2
7274413941835681070,7274421485446791982,2023-09-03,Didn’t Dasani vote to cut disaster relief funding when he was a congressman?,2
7275725114228903211,7275795028033962794,2023-09-06,Maxwell Frost should be governor!,2
7276212349919415595,7276424817703306027,2023-09-08,I wish it could come to tampa,2
7271051377613212971,7271824460104811306,2023-08-27,if it hits Taylor County we're going to Georgia,2
7271051377613212971,7271608349148939051,2023-08-26,Would it hit Miami ?,2
7272389824391269674,7272689805879247658,2023-08-29,"Being raised in South Florida (Miami) on the east coast where we got hit by every hurricane growing up, I beg to differ😂",2
7280736939672718634,7281393456240902954,2023-09-21,Got platinum wheels on da ranger,2
7279835249553476896,7279994798567637806,2023-09-18,I just came back from the beach and we had a beautiful sunset,2
7273270653707390241,7279457080443880234,2023-09-16,When I think of tsunami I think of that movie The Impossible! So terrifying,2
7273270653707390241,7276677415676560170,2023-09-09,i live in FL should i know about this?,2
7293469706407677214,7293645212189213483,2023-10-24,I emailed the governor. Hope this story makes it to his attention.,2
7276160111658388782,7276213605385061162,2023-09-08,Even the Flamingos are leaving Florida 🥴,2
7279835249553476896,7280258320145187626,2023-09-18,I live in Florida where did this happen? I haven't heard nothing,2
7284407922543643936,7284691585913127726,2023-09-30,what is that large thing in the water?,2
7277216107105307950,7277219282654970667,2023-09-10,DojaDog????!! 😂 #iykyk #flingsholywater,2
7276160111658388782,7276191999601853230,2023-09-07,Bro I don’t even want to be in Ohio,2
7284407922543643936,7285187562213671685,2023-10-02,subxanalllah 😭allow ugargaaar,2
7276844029503868206,7280566130417730347,2023-09-19,😳😳😳,1
7277567759129824517,7277968319125324586,2023-09-12,I want to know why they tried,1
7277567759129824517,7277951397831394091,2023-09-12,She really got baptized for no reason,1
7277567759129824517,7277990839535698719,2023-09-12,the audacity to order delivery in this weather,1
7277567759129824517,7277976834191950635,2023-09-12,Not you stealing that lady’s vid 😩🤣,1
7277216107105307950,7277689149158359839,2023-09-11,Where can I get the shirt,1
7277216107105307950,7277991932663120682,2023-09-12,😂😂😂😂,1
7277963002773556522,7278011028412351278,2023-09-12,Dope 🤞🏾,1
7277567759129824517,7277987998371693354,2023-09-12,Does anyone know if your car is totaled after this happens? Asking as a fellow RIer lol,1
7277216107105307950,7280580793146721066,2023-09-19,😂😂😂 I thought I was tripping at first.,1
7277216107105307950,7277216733281567534,2023-09-10,😂😂😂😩,1
7277963002773556522,7278711922734842670,2023-09-14,🥰🥰🥰,1
7277216107105307950,7279212141067764523,2023-09-16,😂,1
7277216107105307950,7277962445094650667,2023-09-12,😂😂😂😂😂,1
7277216107105307950,7277696097979122475,2023-09-12,🤣😂🤣😂,1
7277216107105307950,7279243518350050090,2023-09-16,😂,1
7277216107105307950,7277266665368699691,2023-09-10,🤣🤣😂😂,1
7277216107105307950,7278121485348356870,2023-09-13,🥰😎,1
7277216107105307950,7277244066647081770,2023-09-10,😂😂😂,1
7277216107105307950,7279838794068509486,2023-09-17,Most exotics be like^^ no fr your bullys are gorgeous,1
7277216107105307950,7294520582393430827,2023-10-27,😂😂😂😂😂😂😂😂,1
7277216107105307950,7286267505047585579,2023-10-05,😂😂😂,1
7277216107105307950,7284678098925208363,2023-09-30,😂😂😂😂😂😂,1
7277216107105307950,7278512835113976622,2023-09-14,😭😭😭😭,1
7277216107105307950,7278518004386857771,2023-09-14,🤣🤣🤣,1
7277216107105307950,7277314285178192686,2023-09-10,😂😂 why you do her like that 😭,1
7282609593287593248,7284718410406052613,2023-09-30,why is the music ? it is alarming the people or something else,1
7277963002773556522,7277964799999263531,2023-09-12,Love your videos bro,1
7284407922543643936,7284544583169671941,2023-09-30,This is so scary,1
7284407922543643936,7285370959365358382,2023-10-02,This is terrible. Sad 😢,1
7284407922543643936,7285476525184795398,2023-10-02,"це де,чи це фільм,",1
7284407922543643936,7284800831526175494,2023-10-01,🥺🥺🥺🥺🥺🥺🥺🥺🥺ooohhhhh mon Dieu vien en aide,1
7284407922543643936,7285686834319147778,2023-10-03,omg,1
7284407922543643936,7284731425311539974,2023-09-30,oh lord rescue them,1
7284407922543643936,7284547520017072901,2023-09-30,may the Almighty protect y'all,1
7284407922543643936,7285132915276956422,2023-10-02,ที่เมื่องอะไรคะ ขอให้ทุกๆคนปลอดภัย,1
7284407922543643936,7284541958910821126,2023-09-30,My heart and prayers goes to them,1
7285526647867034912,7424362269482599174,2024-10-11,si hicieran sus viviendas de concreto barilla block no pasaría esto,1
7276844029503868206,7286742500014179115,2023-10-06,😂😂😂😂,1
7285526647867034912,7373499025842062086,2024-05-27,1 vez se quemó mi colegio y tuvimos 4 meses de vacaciones pero estos niños hay q reconstruirles a cada rato su escuela 😢,1
7286175230114975009,7286824645579424518,2023-10-06,subxanalaah,1
