aweme_id,cid,create_time,text,reply_comment_total
7149209471833820462,7149458312617181957,2022-10-01,this is the scariest video I've seen of the hurricanes. I can't believe people survived tbh.,6
7144330799645543685,7144433642415506222,2022-09-17,I’m at peace knowing the earth will grow again after we’re gone,6
7144330799645543685,7144346711287186181,2022-09-17,this is so sad,6
7145493259815603461,7145780721838441217,2022-09-21,"We always hear the majority of scientists agree on climate change, but can you name 5 of those scientists? And what work they do?",6
7148609970748198190,7148851516094284586,2022-09-29,The next person to say that a comet is going to destroy the earth better be right. I can’t keep getting my hopes up like this,6
7143344050417077509,7143805503889654533,2022-09-16,TURN THE WATER OFFF 😂😂😂,6
7146396688104590634,7147420673546175234,2022-09-25,I dont think they ever really said 'in a few years' I thought it's always been few decades.,5
7148436887957540102,7151926647863624453,2022-10-08,esse vídeo pareceu um semestre inteiro do meu curso,5
7148609970748198190,7160720469926642475,2022-10-31,People don't realize that the bible literally said NOONE would know when the end times come anyway,5
7146396688104590634,7146446392297898798,2022-09-23,You need to collab with Bill Wurtz to turn this into a YT video that gets a billion views.,5
7145493259815603461,7146657342389371654,2022-09-23,Im with Candice 👏👍💡,5
7146396688104590634,7146464023356277547,2022-09-23,Interesting that the years between kept getting shorter,5
7154097477094870318,7154158236617556779,2022-10-14,i have only ever been able to see 6:(,5
7145493259815603461,7146670934623240966,2022-09-23,BBC can’t get tomorrows weather forecast right and you want me to believe their predictions for years ahead 😂😂😂,5
7154097477094870318,7154159145318613803,2022-10-14,can i repost this whole video,5
7152250702553779462,7152579744809304838,2022-10-09,Omg I keep finding these around my house and I thought they were cockroaches,5
7154373264914009350,7182997798047843078,2022-12-30,"""peaceful """,5
7145493259815603461,7146682010551075589,2022-09-23,she knows wats going on.,5
7143344050417077509,7143706152382825221,2022-09-15,"MISIU, LEJE SIE, SKĄD TO LECI, MASAKRA 😳",5
7145493259815603461,7145722623082513158,2022-09-21,Americans 🤦‍♂️😂,5
7149420236008115457,7149421845963621122,2022-10-01,"""that's 1 minute see you tomorrow""",4
7149209471833820462,7149609054947148546,2022-10-01,Просто делайте все здания из материала этой камеры или ее крепления,4
7153242827323919659,7153601013819392810,2022-10-12,okay hi. i’m gonna convince the same teacher to play a halloween special eddsworld video wish me luck🤘🏻,4
7149209471833820462,7149569700510515973,2022-10-01,oh mon dieu il y avait une personne dans la maison au début...,4
7153721007835008298,7154302578612257562,2022-10-14,Mấy thanh đó là chì để giảm tốc của hạt mà ta:00,4
7146396688104590634,7147304041138717486,2022-09-25,"wait, what's with the hen?",4
7143623069284748550,7143709789788521259,2022-09-15,Who is we,4
7151334610167794950,7154515769082102533,2022-10-14,"Grazie 🙏🏻, credevo di essere il solo a vivere con questa angoscia",4
7149908239491108101,7150223518570742534,2022-10-03,الشرب وانت جالس ولثلاث مرات,4
7153242827323919659,7153595253411611434,2022-10-12,HOW DID U CONVINCE UR TEACHER,4
7151334610167794950,7155129787605615366,2022-10-16,"😂😂😂Ma starai scherzando, spero!!!",4
7144904794828737838,7145094199456350981,2022-09-19,your flipped map triggers me,4
7144904794828737838,7145063312651420422,2022-09-19,Ireland isn’t in the UK.,4
7144904794828737838,7145036840440234757,2022-09-19,I mean this is exactly where I thought things were (I'm in the UK),4
7146900341810810139,7417990041358729985,2024-09-23,บางหมอบอกร่างกายจะสหลายกล้ามเนื้อมาใช้งานแล้วผมจะเชื่อใครดี,4
7144904794828737838,7145013850943881986,2022-09-19,As an Australian I thought all of this was obvious?,4
7145493259815603461,7146666124900877062,2022-09-23,What's her PhD in?,4
7147939302440291627,7148086510817460998,2022-09-27,that happened in the 70s and 80s ffs nothings gonna happen,4
7147746563689893126,7149828059102004014,2022-10-02,So whats the cons?,4
7145640089220222254,7146068064076825386,2022-09-22,My question is why is hurricane season happening in tue middle of September? Like i thought hurricane season is june-july-august?? Weather is weird.,4
7154097477094870318,7154529084625158918,2022-10-15,alguien sabe donde se pueden ver las estrellas como el lv 1? es q están god,4
7145493259815603461,7146726931051512582,2022-09-23,Candace is fire!!!!!!! 🥰🥰🥰,4
7154097477094870318,7154332656846029570,2022-10-14,they are trying too hard to detach humans from nature in all ways,4
7154097477094870318,7154221520670999342,2022-10-14,imagine how pretty the sky would look at night if it weren’t polluted so much,4
7154097477094870318,7154243032192451374,2022-10-14,i’ve never seen anything above a 7– i want to see the stars someday,4
7144904794828737838,7145073915194508038,2022-09-19,So it is exactly where I thought it is…. I’m Canadian and very much knew where europe is 😂 are Americans not shown globes?,4
7144904794828737838,7145065002953130758,2022-09-19,"Can you Talk about Japan, why it has super hot Summers and in the Winter its the snowiest country in the World with 9m of snow.",4
7147939302440291627,7147946208475251457,2022-09-27,I'm scared now because the action is very low,4
7149420236008115457,7149433894416188162,2022-10-01,Yes theory,3
7153721007835008298,7154420447325193006,2022-10-14,Do we have a way of disposing used fuel rods?,3
7155163691657350405,7155381148301624070,2022-10-17,where does her money come from,3
7149209471833820462,7149453096828896006,2022-10-01,¿Que marca es la cámara?,3
7153242827323919659,7180476185762644778,2022-12-23,Holy shit how did you do it,3
7149209471833820462,7149573903063597829,2022-10-01,"Волшебная видеокамера, столько времени проработать.😳Что за камера такая?",3
7149209471833820462,7149611737108759301,2022-10-01,le case di cartone pressato,3
7149209471833820462,7149450924354781958,2022-10-01,the camera is an alpha,3
7154097477094870318,7154201194323591978,2022-10-14,"i went to an observatory in west texas where there is nothing and i got to see level 3 and level 2, never knew there was so many visible stars, and",3
7147746563689893126,7149507222815785734,2022-10-01,We don't deserve anything,3
7147939302440291627,7149963222677127979,2022-10-02,Jesus is coming ! 🙏🏼❤️,3
7147314461160819995,7410365678949630736,2024-09-03,masakit isipin na kaya tayong iligtas n sierra madre pro cya d natin kayang alagaan..masakit na katotohan...maisip lng ntn ang halaga nya pag may bagyo oh kalamidad🥲🥲🥲🥲,3
7147939302440291627,7148080385384006401,2022-09-27,Favourite colour? Mines green + purple(:,3
7147314461160819995,7147555350543336219,2022-09-26,we cut her trees and now she's eroding.... she always defends us from strong typhoons but no one is defending her... specially her plants and animals,3
